80.8,75.2173676797,69.6348078428,64.052252142,58.4776591585,54.8557602776,54.7404426175
80.0,74.4173927805,68.8348222451,63.2522562007,57.6784335786,54.114693375,54.0073586549
79.2,73.6173889219,68.0348211713,62.4522597756,56.8824903828,53.5902313918,53.5186170267
78.4,72.8173925997,67.2348242551,61.6522647562,56.0876603943,53.0205930074,52.9688615413
77.6,72.017394344,66.4348262345,60.8522706307,55.2949888008,52.4675947395,52.4343971078
76.8,71.2173965966,65.6348285131,60.0522782115,54.5051809106,51.9152881963,51.8961450121
76.0,70.4173987315,64.8348307177,59.252288103,53.7192943581,51.366588452,51.3588652173
75.2,69.6174009059,64.034832947,58.4523013522,52.9386732155,50.8200592155,50.8213624125
74.4,68.8174030795,63.234835175,57.6523194021,52.1649980309,50.2754402823,50.2839304301
73.6,68.0174052616,62.4348374087,56.8523443329,51.4002706246,49.7323065618,49.7464920478
72.8,67.2174074492,61.6348396467,56.0523791122,50.6467358859,49.1903666813,49.2090634788
72.0,66.4174096424,60.8348418902,55.2524279784,49.9067179233,48.6493749063,48.6716381976
71.2,65.6174118408,60.0348441402,54.4524969784,49.1823796705,48.1091374307,48.1342158234
70.4,64.8174140439,59.2348463984,53.6525947326,48.4754512636,47.5694988423,47.596794808
69.6,64.0174162515,58.4348486677,52.8527335198,47.7870003704,47.030335415,47.0593741808
68.8,63.2174184633,57.6348509519,52.0529308154,47.1173123488,46.4915486257,46.5219530497
68.0,62.4174206791,56.8348532574,51.2532114656,46.4659078884,45.9530601492,45.9845306753
67.2,61.6174228986,56.0348555934,50.4536107586,45.8316756371,45.4148077699,45.4471064123
66.4,60.8174251216,55.2348579737,49.6541787479,45.2130666404,44.8767421123,44.9096796925
65.6,60.0174273479,54.4348604188,48.8549863167,44.6082959644,44.3388240206,44.3722500036
64.8,59.2174295774,53.6348629593,48.0561336437,44.015514345,43.8010224647,43.8348168748
64.0,58.41743181,52.8348656402,47.257761937,43.4329338951,43.26331287,43.2973798643
63.2,57.6174340454,52.0348685283,46.4600695365,42.8589076232,42.7256757863,42.7599385504
62.4,56.8174362835,51.2348717222,45.6633337,42.2919707373,42.1880958292,42.222492523
61.6,56.0174385243,50.4348753667,44.8679394769,41.7308541794,41.6505608375,41.6850413786
60.8,55.2174407676,49.6348796754,44.0744168217,41.1744800787,41.1130612039,41.1475847151
60.0,54.4174430132,48.8348849612,43.2834861375,40.6219467709,40.5755893439,40.6101221285
59.2,53.6174452612,48.0348916833,42.4961101651,40.0725088139,40.0381392737,40.0726532099
58.4,52.8174475115,47.2349005136,41.7135458666,39.5255555433,39.5007062756,39.5351775433
57.6,52.0174497639,46.4349124337,40.9373833008,38.9805902865,38.9632866328,38.9976947046
56.8,51.2174520185,45.6349288761,40.1695504273,38.4372113691,38.4258774187,38.4602042599
56.0,50.4174542751,44.8349519271,39.4122571183,37.8950954066,37.8884763305,37.9227057653
55.2,49.6174565339,44.0349846218,38.6678556602,37.3539829843,37.3510815569,37.3851987663
54.4,48.8174587948,43.2350313675,37.9386160163,36.8136666123,36.8136916741,36.8476827979
53.6,48.017461058,42.4350985552,37.226450737,36.2739807314,36.2763055626,36.3101573849
52.8,47.2174633239,41.6351954374,36.5326590125,35.7347935044,35.7389223416,35.7726220424
52.0,46.4174655928,40.8353353882,35.8577657534,35.196000128,35.2015413181,35.2350762764
51.2,45.6174678655,40.0355377073,35.20149896,34.6575174145,34.6641619449,34.6975195847
50.4,44.8174701435,39.2358301969,34.5628961988,34.1192794229,34.1267837893,34.1599514583
49.6,44.0174724287,38.4362528305,33.9404913408,33.58123395,33.5894065065,33.6223713824
48.8,43.2174747247,37.6368629599,33.332523095,33.0433397174,33.0520298203,33.0847788384
48.0,42.4174770367,36.837742667,32.7371211235,32.5055641254,32.5146535067,32.5471733049
47.2,41.6174793734,36.0390090791,32.1524476587,31.9678814589,31.9772773812,32.0095542601
46.4,40.8174817483,35.2408287165,31.5767907649,31.4302714593,31.4399012889,31.4719211836
45.6,40.0174841828,34.4434372034,31.0086158614,30.8927181877,30.9025250963,30.9342735588
44.8,39.2174867104,33.6471658754,30.4465859855,30.3552091216,30.3651486855,30.3966108749
44.0,38.4174893838,32.852476789,29.8895611363,29.8177344372,29.8277719482,29.8589326298
43.2,37.6174922851,32.0600070547,29.3365851401,29.2802864406,29.2903947823,29.3212383323
42.4,36.8174955425,31.270621724,28.7868661727,28.7428591164,28.7530170882,28.7835275051
41.6,36.0174993552,30.4854709066,28.2397550205,28.2054477705,28.2156387658,28.2457996874
40.8,35.2175040323,29.7060406364,27.6947235764,27.6680487472,27.6782597123,27.7080544382
40.0,34.4175100517,28.9341784338,27.1513449485,27.1306592061,27.1408798202,27.1702913389
39.2,33.6175181508,28.172066152,26.6092758208,26.5932769449,26.6034989751,26.6325099963
38.4,32.8175294638,27.4221112035,26.0682412537,26.055900261,26.0661170543,26.0947100459
37.6,32.0175457311,26.6867418866,25.5280218477,25.5185278412,25.5287339251,25.5568911546
36.8,31.2175696146,25.9681273938,24.9884430628,24.9811586758,24.9913494432,25.0190530242
36.0,30.4176051752,25.2678859351,24.4493664271,24.4437919907,24.4539634512,24.4811953935
35.2,29.6176585892,24.5868666699,23.9106823628,23.9064271944,23.9165757774,23.9433180417
34.4,28.8177392216,23.9250703605,23.3723043668,23.3690638362,23.3791862337,23.405420791
33.6,28.0178612287,23.2817193035,22.8341643147,22.8317015742,22.8417946144,22.8675035089
32.8,27.2180459392,22.6554346797,22.2962086862,22.2943401495,22.3044006946,22.3295661104
32.0,26.418325379,22.0444573258,21.7583955398,21.7569793671,21.7670042281,21.7916085604
31.2,25.6187474588,21.4468569588,21.220692095,21.2196190805,21.2296049464,21.253630875
30.4,24.8193835658,20.8606983982,20.6830728043,20.6822591797,20.692202556,20.7156331232
29.6,24.0203395854,20.2841555092,20.1455178176,20.1448995827,20.154796737,20.1776154278
28.8,23.2217717491,19.7155776137,19.6080117633,19.6075402283,19.6173871412,19.6395779663
28.0,22.4239091167,19.1535191156,19.0705427802,19.0701810707,19.0799733897,19.101520971
27.2,21.6270848897,18.596743853,18.5331017523,18.5328220759,18.5425550714,18.5634447288
26.4,20.8317788777,18.0442139348,17.9956817026,17.9954632181,18.0051317402,18.0253495804
25.6,20.0386728542,17.4950703191,17.4582773166,17.458104478,17.4677029133,17.4872359197
24.8,19.2487183952,16.9486100472,16.9208845659,16.9207458409,16.9302680693,16.9491041917
24.0,18.4632118445,16.404263191,16.3835004138,16.383387295,16.3928266455,16.4109548906
23.2,17.6838620066,15.8615712434,15.8461225848,15.8460288311,15.8553780364,15.8727885569
22.4,16.9128231755,15.3201677924,15.3087493842,15.3086704416,15.3179215916,15.3346057751
21.6,16.1526535665,14.7797617702,14.7713795584,14.7713121199,14.7804566139,14.7964071691
20.8,15.4061585674,14.2401232473,14.2340121869,14.2339538602,14.2429823579,14.2581933988
20.0,14.6761046008,13.7010715728,13.696646599,13.6965956569,13.7054980284,13.719965156
19.2,13.964846196,13.162465586,13.1592823098,13.1592375049,13.1680027798,13.1817231588
18.4,13.2739691083,12.6241956094,12.6219189715,12.6218793991,12.630495715,12.6434681474
17.6,12.6040676079,12.0861769424,12.0845563371,12.0845213341,12.0929758854,12.1052008781
16.8,11.9547217392,11.548344603,11.5471942323,11.5471633047,11.5554422912,11.5669221182
16.0,11.3246553416,11.0106490971,11.0098325354,11.0098053051,11.0178938826,11.0286326405
15.2,10.7119964927,10.4730530298,10.4724711615,10.4724473293,10.480329561,10.490333217
14.4,10.1145544969,9.93552839975,9.93511005237,9.93508937088,9.94274818231,9.95202461414
13.6,9.53005509852,9.39805444981,9.39774916739,9.39773142291,9.40514856003,9.41370758666
12.8,8.95630995342,8.86061596532,8.86038847857,8.86037347784,8.86752947003,8.87538287268
12.0,8.39132100033,8.32320193499,8.32302796622,8.32301552745,8.32988965647,8.33705118863
11.2,7.83333232487,7.78580450273,7.78566761621,7.78565756271,7.79222783899,7.79871322465
10.4,7.2808450125,7.24841815324,7.24830741808,7.24829957371,7.25454272143,7.26036964043
9.6,6.73260873332,6.71103908451,6.7109473637,6.71094154954,6.71683300212,6.72202106161
8.8,6.18760046725,6.1736647291,6.17358744649,6.17358347809,6.17909738587,6.18366807671
8.0,5.64499746367,5.63629339334,5.63622766085,5.63622534595,5.64133459778,5.64531123465
7.2,5.10414885942,5.09892398918,5.09886800183,5.09886713819,5.10354339891,5.10695104298
6.4,4.5645484618,4.56155583817,4.56150846487,4.56150883822,4.56572260388,4.56858796673
5.6,4.02580993519,4.02418853113,4.02414904575,4.0241504275,4.02787110042,4.03022242798
4.8,3.48764485111,3.48682182991,3.48678974048,3.48679188532,3.48998787081,3.49185480604
4.0,2.94984362225,2.94945560061,2.94943054522,2.94943318852,2.95207201515,2.95348543829
3.2,2.4122591223,2.41208976982,2.41207145633,2.41207431118,2.41412277624,2.41511462157
2.4,1.87479271313,1.87472429705,1.8747124703,1.8747152242,1.8761395659,1.87674261421
1.6,1.33738239362,1.33735915837,1.33735358373,1.33735589497,1.33812199235,1.33836963831
0.8,0.799994999854,0.799994999963,0.799994999988,0.79999500013,0.799995003785,0.799995000031
