61.1,66.3056488701,71.3695024085,76.433355947,81.4972094855,86.5610630239,91.6249165624,96.6887701008,101.752623639,106.816477178,111.880330716,116.944184255,122.008037793,127.071891332,132.13574487,137.199598409,142.263451947,147.327305485,152.391159024,157.455012562,162.518866101
60.5,64.6933035242,68.7448863549,72.7964691857,76.8480520165,80.8996348473,84.951217678,89.0028005088,93.0543833396,97.1059661703,101.157549001,105.209131832,109.260714663,113.312297493,117.363880324,121.415463155,125.467045986,129.518628816,133.570211647,137.621794478,141.673377309
59.9,59.9025,59.905,59.9075,59.91,59.9125,59.915,59.9175,59.92,59.9225,59.925,59.9275,59.93,59.9325,59.935,59.9375,59.94,59.9425,59.945,59.9475,59.95
59.3,59.3025,59.305,59.3075,59.31,59.3125,59.315,59.3175,59.32,59.3225,59.325,59.3275,59.33,59.3325,59.335,59.3375,59.34,59.3425,59.345,59.3475,59.35
58.7,58.7025,58.705,58.7075,58.71,58.7125,58.715,58.7175,58.72,58.7225,58.725,58.7275,58.73,58.7325,58.735,58.7375,58.74,58.7425,58.745,58.7475,58.75
58.1,58.1025,58.105,58.1075,58.11,58.1125,58.115,58.1175,58.12,58.1225,58.125,58.1275,58.13,58.1325,58.135,58.1375,58.14,58.1425,58.145,58.1475,58.15
57.5,57.5025,57.505,57.5075,57.51,57.5125,57.515,57.5175,57.52,57.5225,57.525,57.5275,57.53,57.5325,57.535,57.5375,57.54,57.5425,57.545,57.5475,57.55
56.9,56.9025,56.905,56.9075,56.91,56.9125,56.915,56.9175,56.92,56.9225,56.925,56.9275,56.93,56.9325,56.935,56.9375,56.94,56.9425,56.945,56.9475,56.95
56.3,56.3025,56.305,56.3075,56.31,56.3125,56.315,56.3175,56.32,56.3225,56.325,56.3275,56.33,56.3325,56.335,56.3375,56.34,56.3425,56.345,56.3475,56.35
55.7,55.7025,55.705,55.7075,55.71,55.7125,55.715,55.7175,55.72,55.7225,55.725,55.7275,55.73,55.7325,55.735,55.7375,55.74,55.7425,55.745,55.7475,55.75
55.1,55.1025,55.105,55.1075,55.11,55.1125,55.115,55.1175,55.12,55.1225,55.125,55.1275,55.13,55.1325,55.135,55.1375,55.14,55.1425,55.145,55.1475,55.15
54.5,54.5025,54.505,54.5075,54.51,54.5125,54.515,54.5175,54.52,54.5225,54.525,54.5275,54.53,54.5325,54.535,54.5375,54.54,54.5425,54.545,54.5475,54.55
53.9,53.9025,53.905,53.9075,53.91,53.9125,53.915,53.9175,53.92,53.9225,53.925,53.9275,53.93,53.9325,53.935,53.9375,53.94,53.9425,53.945,53.9475,53.95
53.3,53.3025,53.305,53.3075,53.31,53.3125,53.315,53.3175,53.32,53.3225,53.325,53.3275,53.33,53.3325,53.335,53.3375,53.34,53.3425,53.345,53.3475,53.35
52.7,52.7025,52.705,52.7075,52.71,52.7125,52.715,52.7175,52.72,52.7225,52.725,52.7275,52.73,52.7325,52.735,52.7375,52.74,52.7425,52.745,52.7475,52.75
