0.003,0.00806172672946,0.0131230802679,0.0181844338064,0.0232457873448,0.0283071408833,0.0333684944218,0.0384298479602,0.0434912014987,0.0485525550372,0.0536139085756,0.0586752621141,0.0637366156526,0.068797969191,0.0738593227295,0.0789206762679,0.0839820298064,0.0890433833448,0.0941047368833,0.0991660904217,0.10422744396
0.003,0.0207755594426,0.0379841614734,0.0551927635041,0.0724013655349,0.0896099675657,0.106818569596,0.124027171627,0.141235773658,0.158444375689,0.17565297772,0.19286157975,0.210070181781,0.227278783812,0.244487385843,0.261695987873,0.278904589904,0.296113191935,0.313321793966,0.330530395996,0.347738998027
0.003,0.00719080352417,0.0112398863549,0.0152889691857,0.0193380520165,0.0233871348473,0.027436217678,0.0314853005088,0.0355343833396,0.0395834661703,0.0436325490011,0.0476816318319,0.0517307146626,0.0557797974934,0.0598288803242,0.0638779631549,0.0679270459857,0.0719761288165,0.0760252116472,0.080074294478,0.0841233773088
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
