40.8,40.8488992322,40.8988992322,40.9488992322,40.9988992322,41.0488992322,41.0988992322,41.1488992323,41.1988992323
40.0,40.0484333048,40.0984333048,40.1484333049,40.1984333049,40.2484333049,40.2984333049,40.3484333049,40.3984333049
39.2,39.2473836029,39.2973836029,39.3473836029,39.3973836029,39.447383603,39.497383603,39.547383603,39.597383603
38.4,38.44610247,38.49610247,38.54610247,38.59610247,38.64610247,38.69610247,38.7461024701,38.7961024701
37.6,37.6451015421,37.6951015421,37.7451015421,37.7951015421,37.8451015421,37.8951015421,37.9451015422,37.9951015422
36.8,36.8442938593,36.8942938594,36.9442938594,36.9942938594,37.0442938594,37.0942938594,37.1442938594,37.1942938595
36.0,36.0439975124,36.0939975124,36.1439975124,36.1939975125,36.2439975125,36.2939975125,36.3439975125,36.3939975125
35.2,35.2440348651,35.2940348651,35.3440348652,35.3940348652,35.4440348652,35.4940348652,35.5440348652,35.5940348652
34.4,34.4437372388,34.4937372388,34.5437372388,34.5937372388,34.6437372388,34.6937372388,34.7437372389,34.7937372389
33.6,33.6444031112,33.6944031112,33.7444031112,33.7944031113,33.8444031113,33.8944031113,33.9444031113,33.9944031113
32.8,32.8437368901,32.8937368901,32.9437368901,32.9937368901,33.0437368901,33.0937368902,33.1437368902,33.1937368902
32.0,32.0446770612,32.0946770613,32.1446770613,32.1946770613,32.2446770613,32.2946770613,32.3446770613,32.3946770614
31.2,31.2438824003,31.2938824003,31.3438824004,31.3938824004,31.4438824004,31.4938824004,31.5438824004,31.5938824004
30.4,30.4448746041,30.4948746041,30.5448746042,30.5948746042,30.6448746042,30.6948746042,30.7448746042,30.7948746042
29.6,29.6440653662,29.6940653662,29.7440653662,29.7940653663,29.8440653663,29.8940653663,29.9440653663,29.9940653663
28.8,28.8450617102,28.8950617102,28.9450617102,28.9950617102,29.0450617102,29.0950617102,29.1450617103,29.1950617103
28.0,28.0442506598,28.0942506599,28.1442506599,28.1942506599,28.2442506599,28.2942506599,28.3442506599,28.3942506599
27.2,27.2452470994,27.2952470994,27.3452470994,27.3952470994,27.4452470994,27.4952470995,27.5452470995,27.5952470995
26.4,26.4444356161,26.4944356162,26.5444356162,26.5944356162,26.6444356162,26.6944356162,26.7444356162,26.7944356163
25.6,25.6454304123,25.6954304123,25.7454304123,25.7954304123,25.8454304123,25.8954304124,25.9454304124,25.9954304124
24.8,24.8446165245,24.8946165245,24.9446165245,24.9946165245,25.0446165246,25.0946165246,25.1446165246,25.1946165246
24.0,24.0456116778,24.0956116778,24.1456116778,24.1956116778,24.2456116779,24.2956116779,24.3456116779,24.3956116779
23.2,23.2447965208,23.2947965208,23.3447965208,23.3947965208,23.4447965208,23.4947965209,23.5447965209,23.5947965209
22.4,22.4457896225,22.4957896225,22.5457896225,22.5957896225,22.6457896225,22.6957896226,22.7457896226,22.7957896226
21.6,21.6449712279,21.6949712279,21.7449712279,21.794971228,21.844971228,21.894971228,21.944971228,21.994971228
20.8,20.8459640616,20.8959640616,20.9459640616,20.9959640616,21.0459640616,21.0959640616,21.1459640617,21.1959640617
20.0,20.045142458,20.095142458,20.145142458,20.195142458,20.245142458,20.295142458,20.3451424581,20.3951424581
19.2,19.2461338277,19.2961338277,19.3461338277,19.3961338278,19.4461338278,19.4961338278,19.5461338278,19.5961338278
18.4,18.4453078518,18.4953078518,18.5453078519,18.5953078519,18.6453078519,18.6953078519,18.7453078519,18.7953078519
17.6,17.6462970957,17.6962970957,17.7462970957,17.7962970957,17.8462970957,17.8962970957,17.9462970957,17.9962970958
16.8,16.845465618,16.8954656181,16.9454656181,16.9954656181,17.0454656181,17.0954656181,17.1454656181,17.1954656182
16.0,16.0464518351,16.0964518351,16.1464518351,16.1964518351,16.2464518351,16.2964518351,16.3464518351,16.3964518352
15.2,15.2456121484,15.2956121484,15.3456121484,15.3956121484,15.4456121484,15.4956121484,15.5456121484,15.5956121484
14.4,14.4465942474,14.4965942474,14.5465942474,14.5965942474,14.6465942474,14.6965942474,14.7465942474,14.7965942474
13.6,13.6457417183,13.6957417183,13.7457417183,13.7957417183,13.8457417183,13.8957417183,13.9457417183,13.9957417183
12.8,12.8467182893,12.8967182893,12.9467182893,12.9967182893,13.0467182893,13.0967182893,13.1467182893,13.1967182893
12.0,12.0458451856,12.0958451856,12.1458451856,12.1958451856,12.2458451856,12.2958451856,12.3458451856,12.3958451856
11.2,11.2468132956,11.2968132956,11.3468132956,11.3968132956,11.4468132956,11.4968132956,11.5468132956,11.5968132956
10.4,10.4459019308,10.4959019308,10.5459019308,10.5959019308,10.6459019308,10.6959019308,10.7459019308,10.7959019308
9.6,9.64685636049,9.69685636049,9.74685636049,9.79685636048,9.84685636048,9.89685636048,9.94685636048,9.99685636048
8.8,8.84586144836,8.89586144835,8.94586144835,8.99586144835,9.04586144835,9.09586144835,9.14586144834,9.19586144834
8.0,8.04678712846,8.09678712846,8.14678712846,8.19678712846,8.24678712846,8.29678712845,8.34678712845,8.39678712845
7.2,7.24555340133,7.29555340132,7.34555340132,7.39555340132,7.44555340132,7.49555340132,7.54555340132,7.59555340131
6.4,6.44499707618,6.49499707618,6.54499707618,6.59499707618,6.64499707617,6.69499707617,6.74499707617,6.79499707617
5.6,5.64305079224,5.69305079223,5.74305079223,5.79305079223,5.84305079223,5.89305079223,5.94305079222,5.99305079222
4.8,4.84209283818,4.89209283818,4.94209283818,4.99209283818,5.04209283818,5.09209283817,5.14209283817,5.19209283817
4.0,4.04152434838,4.09152434837,4.14152434837,4.19152434837,4.24152434837,4.29152434837,4.34152434836,4.39152434836
3.2,3.23902459217,3.28902459217,3.33902459217,3.38902459217,3.43902459217,3.48902459217,3.53902459216,3.58902459216
2.4,2.43939677799,2.48939677799,2.53939677798,2.58939677798,2.63939677798,2.68939677798,2.73939677798,2.78939677798
1.6,1.63807351223,1.68807351223,1.73807351223,1.78807351223,1.83807351223,1.88807351224,1.93807351224,1.98807351224
