0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
0.00399980852029,0.00399990659937,0.0039998278071,0.00399965016828,0.00399928969299,0.00399854807777,0.00399702725707,0.00399391662789,0.00398758035008,0.00397476254537,0.00394914505183,0.00389909962009,0.00380527626241,0.0036421078986,0.00338994482807,0.003335809351
0.00399975009482,0.00399961632801,0.00399923476999,0.00399849741133,0.00399705059261,0.00399421921288,0.00398870648255,0.00397805044595,0.00395768858931,0.00391952498702,0.00385032565004,0.00373169060709,0.00354578187317,0.00329000242002,0.00299028164377,0.00292883690068
0.00399960785446,0.00399892999345,0.00399789429632,0.00399600586951,0.00399243606714,0.00398574682937,0.00397332909558,0.00395060284826,0.00390993374589,0.00383973654241,0.00372533242274,0.00355436773275,0.00332763306995,0.00306684669147,0.00280674749874,0.00275505018893
0.00399933436677,0.00399763308563,0.00399545636269,0.00399165371078,0.00398472050691,0.00397225646911,0.00395018637094,0.00391199863049,0.00384821828751,0.0037472706925,0.00359956009862,0.0034051302724,0.00317970917568,0.0029501951076,0.00274134870935,0.0027005960388
0.00399886830741,0.00399545094167,0.00399148554803,0.00398480862902,0.00397304296996,0.00395271505712,0.00391835871396,0.00386218340132,0.00377471387819,0.00364772145901,0.00347987652523,0.00328197463568,0.00307545296403,0.0028827598147,0.00271833573349,0.00268668168542
0.00399813138209,0.00399203618285,0.00398544671044,0.00397471856421,0.00395642172633,0.00392601654491,0.00387697524809,0.00380126767944,0.00369142063639,0.00354477945846,0.00336819193089,0.00317850099775,0.00299624799609,0.00283711954903,0.00270835248687,0.00268385716744
0.00399702719475,0.00398696634247,0.00397671420387,0.00396055108172,0.00393386180462,0.00389122387805,0.00382567822546,0.00373028995739,0.0036013452936,0.0034424837505,0.00326646949756,0.00309150012665,0.0029339836555,0.00280348108495,0.00270273616738,0.00268378889399
0.00399544005464,0.00397974171189,0.0039645822378,0.00394143240464,0.00390444736841,0.00384773157484,0.00376480775035,0.00365122957805,0.00350809063454,0.00334450742115,0.0031760096096,0.00301885017427,0.0028844843779,0.00277782996933,0.00269898261574,0.00268431923173
0.00399323446804,0.00396978728801,0.00394828512092,0.00391650323727,0.00386745031759,0.00379540980516,0.003695463567,0.0035667623434,0.00341523733045,0.00325356496158,0.00309713275067,0.00295861049706,0.00284499102271,0.00275800603799,0.00269625936238,0.00268490415113
0.00399025605589,0.00395646233115,0.00392703325353,0.00388499750276,0.00382245464493,0.00373471667238,0.00361944930665,0.00347989760491,0.00332586089662,0.00317127377152,0.0030293796303,0.00290893023315,0.00281343682815,0.00274259501949,0.00269421463866,0.00268541710898
0.00398633468155,0.00393908081205,0.00390006817604,0.00384634119014,0.00376947635959,0.00366673998268,0.00353908897961,0.00339358144569,0.00324225689979,0.00309828931373,0.00297182028282,0.00286811324108,0.00278820724067,0.00273057889857,0.00269265811205,0.00268584048425
0.00398129068998,0.00391694594416,0.00386673731109,0.00380026079006,0.00370904956608,0.00359313929058,0.00345694772529,0.00331036142814,0.00316587406022,0.0030345516236,0.0029233105202,0.00283466544966,0.00276802548344,0.00272119480657,0.00269146769463,0.00268618427217
0.00397494514001,0.00388940100924,0.00382658437094,0.00374688242534,0.00364224815142,0.00351598550944,0.00337552420883,0.00323218004683,0.00309740141255,0.00297953854129,0.00288266344866,0.00280730670612,0.00275187802946,0.00271386078554,0.00269055780786,0.00268646412573
0.00396713459848,0.00385589623093,0.00377944485805,0.00368679675617,0.00357062317345,0.00343752822874,0.00329698881076,0.00316031215293,0.00303693527013,0.00293247406859,0.00284874862374,0.00278495954663,0.00273895884236,0.0027081288497,0.00268986596581,0.00268669539765
0.00395773030402,0.00381606729736,0.00372552923806,0.00362106543046,0.00349605786043,0.00335994479634,0.00322301846638,0.00309541720708,0.00298416262299,0.00289247769633,0.00282054093337,0.00276672719184,0.00272862595241,0.0027036523013,0.00268934569507,0.00268689164771
0.00394666022224,0.00376981571257,0.00366547218824,0.00355115520413,0.0034205674567,0.00328512813443,0.0031547411002,0.00303765740524,0.00293852233239,0.00285866048388,0.00279713842713,0.00275186839313,0.00272036734817,0.0027001618883,0.00268896213096,0.00268706442489
0.00393393083791,0.00371737593959,0.00360032827797,0.00347880446224,0.00334608835573,0.00321455184808,0.00309277001125,0.00298683599007,0.00289932867909,0.0028301806983,0.002777762677,0.0027397730494,0.0027137741369,0.00269744798345,0.0026886889917,0.00268722339564
0.00391964396068,0.00365935172939,0.00353150439675,0.00340584702745,0.00327430167996,0.00314922261487,0.00303729285169,0.00294252510125,0.00286585686062,0.00280627185685,0.00276175028104,0.00272994028857,0.0027085193878,0.00269534706027,0.00268850637212,0.00268737652987
0.00390400320967,0.00359670664318,0.00346063536499,0.00333403079685,0.00320652125637,0.00308970521896,0.00298818062019,0.00290416859366,0.00283739703432,0.00278625337926,0.00274854058071,0.00272195952791,0.00270434140742,0.00269373131501,0.00268839906914,0.00268753025178
0.00388730606982,0.00353070256625,0.00338942557764,0.00326486801146,0.00314365347475,0.00303619321353,0.00294509207837,0.00287115684196,0.00281328521682,0.00276953104263,0.0027376623956,0.00271549446272,0.00270103047167,0.00269250063305,0.00268835527433,0.00268768953231
